Entity,Code,Year,Other meats,Sheep and goat,Beef and buffalo,Pigmeat,Poultry
Estonia,EST,2009,0.14645629,0.64440763,12.614767,33.909508,19.556795
Estonia,EST,2010,0.3,0.54,12.21,37.58,20.48
Estonia,EST,2011,0.32999852,0.4799978,13.119941,35.869835,18.749914
Estonia,EST,2012,0.30000114,0.43000162,10.400039,28.86011,19.610075
Estonia,EST,2013,0.16,0.43,7,28.980001,20.62
Estonia,EST,2014,0.10999941,0.44999757,6.359966,33.12982,19.839893
Estonia,EST,2015,0.16,0.44999996,6.51,36.89,20.66
Estonia,EST,2016,0.13,0.46,7.48,38.3,21.1
Estonia,EST,2017,0.12999901,0.45999652,7.459944,34.44974,21.029842
Estonia,EST,2018,0.15999854,0.4699957,8.64992,37.019665,22.129797
Estonia,EST,2019,0.12999979,0.3799994,7.9299874,37.389942,21.749966
Estonia,EST,2020,0.10999959,0.40999848,8.469969,37.69986,21.059921
Estonia,EST,2021,0.42,0.37,9.77,39.74,21.5
Estonia,EST,2022,0.38999912,0.38999912,8.6899805,37.549915,21.289953
Estonia,EST,2023,0.22000079,0.35000128,7.810028,35.54013,20.810076
European Union (27),OWID_EU27,1961,2.2658834,1.6715534,15.146131,21.897348,4.7082086
European Union (27),OWID_EU27,1962,2.2588177,1.7196759,16.081293,22.049034,5.1869144
European Union (27),OWID_EU27,1963,2.288876,1.6561786,16.75718,21.828062,5.57332
European Union (27),OWID_EU27,1964,2.3277457,1.7225318,16.331463,22.793283,6.1452484
European Union (27),OWID_EU27,1965,2.328671,1.7791046,16.039885,24.041199,6.5295935
European Union (27),OWID_EU27,1966,2.375631,1.8259753,17.197704,24.063745,6.5679216
European Union (27),OWID_EU27,1967,2.432252,1.8544757,17.911066,24.96553,6.830807
European Union (27),OWID_EU27,1968,2.4696727,1.8266258,18.406052,26.085335,6.9523616
European Union (27),OWID_EU27,1969,2.5709248,1.9095637,18.81619,25.737192,7.600995
European Union (27),OWID_EU27,1970,2.656343,2.0132284,19.498491,26.693916,8.379131
European Union (27),OWID_EU27,1971,2.704134,2.0793858,19.245974,28.505302,8.662553
European Union (27),OWID_EU27,1972,2.7765446,2.0591152,18.532036,30.19725,9.42907
European Union (27),OWID_EU27,1973,2.793781,2.0953357,19.02565,30.536028,10.234551
European Union (27),OWID_EU27,1974,2.8121164,2.0392501,19.405466,32.11586,10.36386
European Union (27),OWID_EU27,1975,2.8789818,2.0218093,19.379555,33.112953,10.723975
European Union (27),OWID_EU27,1976,3.0390701,2.0975177,20.471773,32.478897,11.261339
European Union (27),OWID_EU27,1977,3.0483658,2.0974994,20.238539,33.131172,11.67142
European Union (27),OWID_EU27,1978,3.0946624,2.0693226,20.161913,35.131874,12.229509
European Union (27),OWID_EU27,1979,3.1770124,2.105586,20.124186,36.614834,12.549665
European Union (27),OWID_EU27,1980,3.0423703,2.2236285,20.505762,37.476048,12.81145
European Union (27),OWID_EU27,1981,2.9458885,2.2303257,19.55252,37.19997,13.270437
European Union (27),OWID_EU27,1982,2.750049,2.2855139,19.166727,37.088497,13.146349
European Union (27),OWID_EU27,1983,2.8063145,2.3509853,19.356134,37.64364,12.804971
European Union (27),OWID_EU27,1984,2.7981536,2.3984175,19.326784,37.993534,12.940299
European Union (27),OWID_EU27,1985,2.836292,2.427122,19.435575,38.294594,13.1771345
European Union (27),OWID_EU27,1986,2.3994408,2.4738421,19.614033,39.051365,13.392227
European Union (27),OWID_EU27,1987,2.4831076,2.5389078,19.90206,39.99012,14.043043
European Union (27),OWID_EU27,1988,2.547498,2.5196059,19.468836,41.057487,14.1507015
European Union (27),OWID_EU27,1989,2.4715476,2.6295035,19.437885,40.771244,14.225336
European Union (27),OWID_EU27,1990,2.4518826,2.78623,20.125868,40.409622,14.971344
European Union (27),OWID_EU27,1991,2.4983513,2.7584028,20.228287,39.843597,14.925095
European Union (27),OWID_EU27,1992,2.5724635,2.745888,19.712585,40.908913,15.521494
European Union (27),OWID_EU27,1993,2.6615849,2.6916027,19.511618,43.686012,15.639312
European Union (27),OWID_EU27,1994,2.6317062,2.6216996,18.562033,42.21737,16.410639
European Union (27),OWID_EU27,1995,2.7430918,2.612945,18.1004,42.127483,16.648764
European Union (27),OWID_EU27,1996,2.8547063,2.594277,17.959608,42.90073,17.418716
European Union (27),OWID_EU27,1997,2.82364,2.5332658,17.32233,41.703766,17.572655
European Union (27),OWID_EU27,1998,2.8853865,2.554769,17.432543,44.61328,18.504543
European Union (27),OWID_EU27,1999,2.8870578,2.5361998,16.981514,44.418587,17.943865
European Union (27),OWID_EU27,2000,3.147979,2.4963274,17.083302,43.770943,18.406654
European Union (27),OWID_EU27,2001,3.6912456,2.2969978,16.119108,43.271828,19.629803
European Union (27),OWID_EU27,2002,2.9503233,2.2779706,16.52783,43.562424,20.170578
European Union (27),OWID_EU27,2003,2.8309486,2.2286193,16.49379,43.99013,19.30466
European Union (27),OWID_EU27,2004,2.1793873,2.2597334,16.531204,42.472946,19.90574
European Union (27),OWID_EU27,2005,2.120157,2.2206385,16.418657,42.98593,19.814928
European Union (27),OWID_EU27,2006,2.5650935,2.1526668,16.617783,43.143867,18.669857
European Union (27),OWID_EU27,2007,2.7575593,2.113458,16.525229,43.819027,19.594772
European Union (27),OWID_EU27,2008,2.6862726,1.9820064,15.986843,43.211765,20.584694
European Union (27),OWID_EU27,2009,2.8381772,1.9223115,16.09307,42.61292,20.944138
European Union (27),OWID_EU27,2010,2.5999997,1.9499999,15.849999,43.629997,20.919998
European Union (27),OWID_EU27,2011,2.55,1.93,15.35,42.87,21.04
European Union (27),OWID_EU27,2012,2.5999997,1.8299999,15.139999,41.949997,21.809998
European Union (27),OWID_EU27,2013,2.6599998,1.7799999,14.679999,41.309998,21.739998
European Union (27),OWID_EU27,2014,2.1399999,1.7799999,14.239999,40.659996,21.589998
European Union (27),OWID_EU27,2015,1.9,1.65,14.07,41.96,22.03
European Union (27),OWID_EU27,2016,1.94,1.6,14.19,40.9,22.64
European Union (27),OWID_EU27,2017,1.7199999,1.5599998,13.949999,41.289997,22.499998
European Union (27),OWID_EU27,2018,1.64,1.56,14.43,42.31,22.85
European Union (27),OWID_EU27,2019,1.03,1.46,14.43,41.22,22.61
European Union (27),OWID_EU27,2020,0.94,1.41,14.07,39.74,23.21
European Union (27),OWID_EU27,2021,0.95,1.35,14.1,40.79,22.52
European Union (27),OWID_EU27,2022,0.96999997,1.4299998,13.949999,39.569996,23.029999
European Union (27),OWID_EU27,2023,0.96999997,1.3399999,13.409999,39.349995,23.479998
Finland,FIN,1961,1.230552,0.49021992,17.56788,13.936252,1.4606552
Finland,FIN,1962,1.0907913,0.4203049,18.253242,14.79073,1.4210309
Finland,FIN,1963,1.2497522,0.37992465,19.56612,14.557114,1.5196986
Finland,FIN,1964,1.4390213,0.32977572,21.565332,14.460165,1.4989804
Finland,FIN,1965,1.6403054,0.3900726,20.653845,14.752747,1.5102812
Finland,FIN,1966,1.5484958,0.269738,20.400185,15.774676,1.5684764
Finland,FIN,1967,1.452824,0.26867294,19.742485,16.916443,1.582185
Finland,FIN,1968,1.3487282,0.22809374,19.229294,17.126865,1.4974849
Finland,FIN,1969,1.2523477,0.2484817,21.19052,18.258436,1.7493112
Finland,FIN,1970,1.2101818,0.30004507,20.913141,20.683107,1.890284
Finland,FIN,1971,1.1827797,0.3508245,20.979305,22.322462,1.8242875
Finland,FIN,1972,1.1513513,0.30035254,21.975794,22.996992,2.132503
Finland,FIN,1973,1.0406889,0.23015237,22.725044,24.456192,1.8011924
Finland,FIN,1974,1.2104216,0.23008013,23.19808,24.078384,1.8706515
Finland,FIN,1975,0.9099668,0.23999123,24.399109,27.319002,2.3699133
Finland,FIN,1976,0.87030566,0.22007729,24.098463,26.099165,2.4708676
Finland,FIN,1977,0.8200725,0.24002121,23.172049,27.232407,2.7102396
Finland,FIN,1978,0.7796318,0.18991032,22.189522,28.156704,2.49882
Finland,FIN,1979,0.68979186,0.19993968,23.023054,29.151205,2.8791316
Finland,FIN,1980,0.5499588,0.17998652,23.988203,29.89776,3.1697626
Finland,FIN,1981,0.58013904,0.19004557,21.595177,29.90717,3.5308464
Finland,FIN,1982,0.51990473,0.2199597,22.415894,31.594213,3.4193738
Finland,FIN,1983,0.4597356,0.25985056,19.95852,32.97104,3.7778273
Finland,FIN,1984,2.7484076,0.2998263,20.787954,30.652239,3.9477127
Finland,FIN,1985,2.9798408,0.29998398,21.748838,31.518316,4.1397786
Finland,FIN,1986,2.351311,0.27015066,21.532007,32.59818,4.4524827
Finland,FIN,1987,2.1120288,0.29027885,22.681791,32.741455,5.385174
Finland,FIN,1988,2.2624538,0.3103366,21.893747,33.716568,5.6060805
Finland,FIN,1989,2.441708,0.28019598,21.204832,33.603508,6.7046895
Finland,FIN,1990,0.70005953,0.27002296,22.261892,32.522766,7.2206135
Finland,FIN,1991,0.98903465,0.27972698,20.190292,32.45832,7.8823066
Finland,FIN,1992,0.7189798,0.28958905,19.801899,32.104443,7.749004
Finland,FIN,1993,0.78912777,0.2896798,19.048944,29.407495,7.4617524
Finland,FIN,1994,0.67967206,0.32984087,19.740475,29.315855,8.45592
Finland,FIN,1995,0.69001096,0.44000697,19.360308,32.330513,9.3201475
Finland,FIN,1996,0.61015296,0.4101028,19.074781,32.628178,10.972751
Finland,FIN,1997,0.4700981,0.3900814,19.294027,32.86686,10.892274
Finland,FIN,1998,0.6599302,0.37995982,19.56793,34.23638,11.878744
Finland,FIN,1999,0.589941,0.35996404,18.958105,33.806625,12.678734
Finland,FIN,2000,0.7599711,0.3599863,18.049313,32.668755,13.64948
Finland,FIN,2001,0.8500049,0.27000156,18.080105,31.870186,15.70009
Finland,FIN,2002,0.87990725,0.2599726,18.0381,32.146614,16.96821
Finland,FIN,2003,1.0400083,0.3100025,18.270147,32.09026,17.770144
Finland,FIN,2004,1.1299682,0.28999183,18.939468,32.93907,17.989494
Finland,FIN,2005,1.209982,0.31999522,18.999718,33.409504,17.889734
Finland,FIN,2006,1.2604191,0.43014306,19.026329,33.091007,17.335766
Finland,FIN,2007,1.9211925,0.53032917,18.591541,35.20185,18.801672
Finland,FIN,2008,1.651435,0.48041743,18.315914,33.989532,19.677097
Finland,FIN,2009,1.831764,0.48046264,18.207533,34.002743,18.427744
Finland,FIN,2010,2.0300012,0.5600003,18.39001,36.44002,18.680012
Finland,FIN,2011,2.2700016,0.57000047,18.740015,34.850025,18.920015
Finland,FIN,2012,1.9999971,0.55999917,19.45997,37.089947,18.859974
Finland,FIN,2013,1.6899978,0.5599993,19.159975,36.22995,18.939976
Finland,FIN,2014,1.7399981,0.5499994,18.22998,35.81996,18.62998
Finland,FIN,2015,1.5100003,0.55000013,17.720003,36.010006,18.590004
Finland,FIN,2016,1.3100004,0.56000024,18.130007,36.120014,18.760008
Finland,FIN,2017,1.4900005,0.5600002,18.830006,36.19001,18.990005
Finland,FIN,2018,1.680003,0.57000107,19.310036,37.38007,19.580036
Finland,FIN,2019,1.1500012,0.54000056,17.910019,31.840033,20.58002
Finland,FIN,2020,0.6599993,0.46999946,17.64998,29.999968,21.059977
Finland,FIN,2021,0.7500001,0.44000006,19.320004,30.790005,22.790005
Finland,FIN,2022,0.8,0.44999996,17.81,29.209997,23.47
Finland,FIN,2023,0.5000004,0.41000035,17.300014,27.870026,23.32002
France,FRA,1961,9.047909,2.2422218,28.21051,25.622572,10.904903
France,FRA,1962,9.209326,2.2229407,28.46158,26.695135,11.045237
France,FRA,1963,9.471427,2.1136236,28.444191,26.669544,11.60499
France,FRA,1964,9.628986,2.2397642,28.277023,27.247131,12.128723
France,FRA,1965,9.82033,2.4049788,28.078127,28.559122,12.505889
France,FRA,1966,10.120433,2.5677214,29.23792,28.53581,9.177598
France,FRA,1967,10.517528,2.6068227,29.597466,29.567387,9.484825
France,FRA,1968,10.726671,2.6441095,30.026667,30.617584,9.504772
France,FRA,1969,11.087952,2.7494922,30.3144,29.624527,11.627852
France,FRA,1970,11.146024,2.8239253,29.925625,30.474447,11.964263
France,FRA,1971,11.110859,3.0293286,29.605707,31.847809,12.06749
France,FRA,1972,11.219551,3.208433,28.497261,32.42311,13.013085
France,FRA,1973,11.267243,3.290434,28.29773,32.076744,14.178779
France,FRA,1974,11.094396,3.2853792,28.959269,32.394436,14.309874
France,FRA,1975,11.169453,3.4329052,29.725157,33.24814,14.051892
France,FRA,1976,11.255632,3.5180116,30.569616,33.636604,14.843804
France,FRA,1977,11.07386,3.5777085,31.02685,34.384087,14.962238
France,FRA,1978,10.766565,3.545455,31.28814,35.905243,15.64407
France,FRA,1979,11.100768,3.6635537,32.791805,36.805702,15.875399
France,FRA,1980,10.849988,3.8199956,32.699963,37.459957,16.039982
France,FRA,1981,10.429993,4.1560125,31.559721,35.665783,16.464203
France,FRA,1982,9.064795,4.2528663,30.92812,35.25087,17.999807
France,FRA,1983,9.623947,4.1331058,31.217926,35.34105,16.372688
France,FRA,1984,9.398467,4.224816,31.850914,35.30667,16.769423
France,FRA,1985,9.321059,4.0561094,31.56972,35.176258,17.553164
France,FRA,1986,6.505466,4.356963,31.538017,35.345364,17.837568
France,FRA,1987,7.0752797,4.516987,31.41904,35.88606,19.267147
France,FRA,1988,6.942497,4.5350986,29.957624,36.720314,19.438992
France,FRA,1989,6.777413,4.5615287,29.934404,36.262653,20.54185
France,FRA,1990,6.583296,4.4686613,32.926453,33.70448,20.767305
France,FRA,1991,6.5401196,4.386666,34.355568,33.787292,21.55448
France,FRA,1992,6.465658,4.363572,30.126581,35.067978,21.638536
France,FRA,1993,6.394314,4.3724356,26.284414,35.646805,20.985699
France,FRA,1994,6.0482454,4.3144813,25.757355,35.591984,23.03714
France,FRA,1995,6.020984,4.3063993,27.82213,35.717197,23.685196
France,FRA,1996,6.1526003,4.317789,27.591969,35.330086,25.54775
France,FRA,1997,5.884823,4.3487844,27.529001,35.538345,26.292192
France,FRA,1998,5.8258104,4.2995276,27.722479,37.18942,26.645102
France,FRA,1999,5.8113303,4.226422,26.146002,37.060936,25.248884
France,FRA,2000,5.793513,4.2107487,25.92149,37.379105,26.339577
France,FRA,2001,5.6710615,3.4225357,27.350437,37.180275,27.42008
France,FRA,2002,5.01667,3.414123,27.940067,35.66415,25.571085
France,FRA,2003,4.4941764,3.3880708,26.197758,37.41825,24.394108
France,FRA,2004,3.7593853,3.3605113,26.166119,33.47548,24.141834
France,FRA,2005,3.2405055,3.3402133,26.442526,34.299507,20.719294
France,FRA,2006,3.2891064,3.3090403,25.684933,30.788029,20.013714
France,FRA,2007,3.4576924,3.29826,26.575405,29.206041,20.905586
France,FRA,2008,2.8895056,3.3478408,25.736526,34.62425,24.092499
France,FRA,2009,2.421588,3.338403,26.009647,34.759254,23.578094
France,FRA,2010,2.7899997,3.7299995,25.849998,34.569996,23.619999
France,FRA,2011,2.6400003,3.5400002,25.300001,33.460003,23.580002
France,FRA,2012,2.4700003,3.4700003,25.020002,33.480003,23.750002
France,FRA,2013,2.6799998,3.3799999,23.779999,33.149998,23.829998
France,FRA,2014,2.5999997,3.3199997,23.789999,33.479996,25.119999
France,FRA,2015,2.41,3.1600003,23.760002,33.84,25.490002
France,FRA,2016,2.7300003,2.9800003,23.620003,32.830006,25.800001
France,FRA,2017,2.4500003,2.9200003,22.990002,32.930004,25.530003
France,FRA,2018,2.21,2.91,23.11,33.56,26.75
France,FRA,2019,1.2,2.51,23.2,32.76,25.5
France,FRA,2020,0.85000014,2.3900003,22.530003,32.330006,25.720003
France,FRA,2021,0.59,2.34,22.47,32.63,25.05
France,FRA,2022,0.59999996,2.3799999,22.639997,32.889996,24.259998
France,FRA,2023,0.5199999,2.2099998,21.649998,31.179996,24.739996
Germany,DEU,1961,0.92656857,0.7452834,20.062223,37.54617,5.015556
Germany,DEU,1962,1.0075003,0.79592526,21.651182,36.73346,5.4808016
Germany,DEU,1963,1.0377079,0.68508875,21.126926,37.09554,5.037417
Germany,DEU,1964,0.92803204,0.59515095,20.346092,39.229527,5.477406
Germany,DEU,1965,0.92833245,0.51461905,20.17105,40.644814,5.771806
Germany,DEU,1966,1.0493665,0.49441305,20.85616,39.956646,5.9834065
Germany,DEU,1967,1.1437883,0.42512488,21.08417,41.297844,6.3566294
Germany,DEU,1968,1.1060244,0.39573348,21.998724,44.403324,6.6462936
Germany,DEU,1969,1.0733136,0.40502402,22.458582,44.12737,6.8550315
Germany,DEU,1970,1.1557709,0.4258103,23.733856,45.511013,7.542926
Germany,DEU,1971,1.2792528,0.40611202,23.595106,48.246105,8.081629
Germany,DEU,1972,1.2958224,0.43531534,23.112207,49.808174,8.331733
Germany,DEU,1973,1.3231058,0.52520233,23.169504,49.16702,8.554738
Germany,DEU,1974,1.2822393,0.5351077,23.615414,52.218437,8.137676
Germany,DEU,1975,1.2965426,0.6989175,23.195957,53.512775,8.863085
Germany,DEU,1976,1.2908007,0.7724477,23.22425,53.634296,8.629054
Germany,DEU,1977,1.3226867,0.8037866,23.01475,54.453995,9.045142
Germany,DEU,1978,1.3727372,0.82364225,23.753437,57.19738,9.6193285
Germany,DEU,1979,1.3394772,0.89298475,23.177013,58.835518,9.619881
Germany,DEU,1980,1.3242787,0.9098098,23.291134,60.704536,9.765292
Germany,DEU,1981,1.249341,0.8161018,23.11281,61.21771,9.662243
Germany,DEU,1982,1.2181548,0.8859307,22.41002,59.629177,9.785508
Germany,DEU,1983,1.2396996,0.9574915,22.496012,61.158512,9.464048
Germany,DEU,1984,1.1723112,0.89944565,22.061684,61.72825,9.61093
Germany,DEU,1985,1.1145875,0.88153744,22.930105,62.862736,9.57532
Germany,DEU,1986,1.0043842,0.8420595,23.080545,63.39795,9.769919
Germany,DEU,1987,1.0158422,0.8939411,23.374529,64.140274,10.30064
Germany,DEU,1988,0.9345068,0.8126146,22.956362,64.01372,10.797616
Germany,DEU,1989,0.90143305,0.90143305,22.262358,60.861927,10.624756
Germany,DEU,1990,0.91889405,1.0299691,21.932283,60.121925,11.2084875
Germany,DEU,1991,0.91819096,0.87783086,21.259651,53.931107,11.532882
Germany,DEU,1992,1.1194645,0.9681855,20.099936,53.371227,12.162831
Germany,DEU,1993,1.0897843,0.9283348,17.64845,54.014954,11.230832
Germany,DEU,1994,1.1536118,0.95122373,16.585697,54.007244,12.133162
Germany,DEU,1995,1.8450326,0.9833415,15.905802,52.046135,11.769685
Germany,DEU,1996,1.9665498,1.0643697,16.229103,53.208347,13.502289
Germany,DEU,1997,2.016602,0.99310046,14.805304,51.722294,13.123113
Germany,DEU,1998,2.2399447,1.0181568,14.498551,55.540447,13.918202
Germany,DEU,1999,2.5248177,0.9915277,12.848971,55.627766,12.767196
Germany,DEU,2000,3.3283405,1.031173,13.292943,53.855816,12.966234
Germany,DEU,2001,4.7537937,0.96912104,10.599124,52.301933,14.353192
Germany,DEU,2002,3.181461,0.8973352,11.767327,53.075336,13.398847
Germany,DEU,2003,3.9081926,0.8775577,11.693966,54.561638,13.76541
Germany,DEU,2004,1.3686681,0.9192546,12.542719,54.756935,14.830642
Germany,DEU,2005,1.3590045,0.9911537,12.353658,54.370396,14.724252
Germany,DEU,2006,2.0498893,0.9224502,12.473577,54.762794,14.277479
Germany,DEU,2007,2.7654555,0.9252453,13.138483,56.069866,15.564683
Germany,DEU,2008,2.7138588,0.842941,12.911389,54.52389,17.115814
Germany,DEU,2009,2.559152,0.801662,12.898538,54.82135,17.266567
Germany,DEU,2010,2.2500002,0.8000001,12.930001,55.670002,17.950003
Germany,DEU,2011,2.2699997,0.9099999,13.699998,54.829994,18.169998
Germany,DEU,2012,2.34,0.77,13.66,53.65,17.82
Germany,DEU,2013,2.53,0.74,13.44,52.89,18
Germany,DEU,2014,2.6,0.81,13.59,49.91,17.72
Germany,DEU,2015,2.27,0.81,14.17,51.56,17.66
Germany,DEU,2016,2.41,0.8,14.54,45.73,17.82
Germany,DEU,2017,2.05,0.81,14.88,44.42,17.96
Germany,DEU,2018,1.78,0.82,14.8,45.34,18.1
Germany,DEU,2019,0.78000003,0.84000003,14.410001,46.490005,17.3
Germany,DEU,2020,0.83,0.95,14.68,43.9,18.05
Germany,DEU,2021,0.94,0.7,14.9,41.68,17.09
Germany,DEU,2022,1.03,0.76,13.93,38.72,16.63
Germany,DEU,2023,0.92999995,0.74999994,13.549999,38.669994,16.769999
Greece,GRC,1961,0.8637165,9.113698,5.1128044,4.3682213,1.459383
Greece,GRC,1962,0.9949992,9.581842,6.4774446,4.636696,2.0795481
Greece,GRC,1963,0.9779945,10.189106,8.851848,4.560648,2.7743108
Greece,GRC,1964,0.9606773,10.997754,9.126434,4.5331964,3.082173
Greece,GRC,1965,0.9533035,12.61371,11.359364,5.5090904,4.3249874
Greece,GRC,1966,0.83164537,13.085891,12.2442255,5.7914586,5.180249
Greece,GRC,1967,0.799154,13.335882,13.675522,5.20449,6.0935493
Greece,GRC,1968,0.7980807,13.098498,14.914132,4.888244,5.436924
Greece,GRC,1969,0.8799931,13.87989,16.119873,5.06996,6.719947
Greece,GRC,1970,0.9448594,14.524699,19.912409,6.2923617,7.5488234
Greece,GRC,1971,0.9852384,17.261778,15.984989,7.4496083,9.389925
Greece,GRC,1972,1.0926632,16.009018,15.53787,8.610988,10.325166
Greece,GRC,1973,1.2425928,15.993372,17.767073,10.942834,11.764548
Greece,GRC,1974,1.6473264,13.04803,16.222147,12.043563,11.209855
Greece,GRC,1975,1.2240633,13.675395,17.247252,11.769066,12.290798
Greece,GRC,1976,1.3884505,14.254093,22.225197,12.6858425,12.665866
Greece,GRC,1977,1.3188589,13.42838,21.851093,14.047845,12.009608
Greece,GRC,1978,1.2423815,13.8766,25.22836,15.139019,11.922854
Greece,GRC,1979,1.341265,13.732951,22.791494,16.485546,13.03229
Greece,GRC,1980,1.3385538,12.796174,21.706547,15.463292,13.515397
Greece,GRC,1981,1.1568607,12.8850355,15.837025,17.362885,13.752681
Greece,GRC,1982,1.1350784,13.073316,20.15262,18.280737,14.925285
Greece,GRC,1983,1.0830175,13.512878,22.137276,20.09047,14.844294
Greece,GRC,1984,1.040974,13.542577,21.463894,20.908707,14.861144
Greece,GRC,1985,1.1678864,13.549461,20.932878,19.586842,14.133405
Greece,GRC,1986,0.92921376,13.5230255,21.708014,20.017637,14.11614
Greece,GRC,1987,0.7603103,13.843573,21.96013,22.177362,14.366903
Greece,GRC,1988,0.9771586,14.075032,21.655415,18.595625,14.459973
Greece,GRC,1989,1.4620337,14.887059,23.027029,21.011795,15.005602
Greece,GRC,1990,1.1885955,14.639535,20.295269,19.453346,15.630031
Greece,GRC,1991,1.5907408,14.326609,20.222292,18.561956,15.619085
Greece,GRC,1992,1.2188348,14.785864,21.689262,21.299637,14.576065
Greece,GRC,1993,1.3061484,14.41787,20.21516,21.149557,14.759478
Greece,GRC,1994,1.3737392,14.383858,19.798006,22.49498,15.343454
Greece,GRC,1995,1.4710579,14.172881,20.533937,28.010971,17.003399
Greece,GRC,1996,1.5673784,14.564406,20.457342,24.253654,15.663607
Greece,GRC,1997,1.652282,14.370774,19.88858,29.373901,12.402314
Greece,GRC,1998,1.8373624,14.464126,20.680536,26.988815,13.392331
Greece,GRC,1999,1.6532288,14.705571,23.31869,32.421654,12.695164
Greece,GRC,2000,1.7016512,12.879564,34.787052,36.52946,13.5520735
Greece,GRC,2001,1.9297593,12.655158,23.04539,36.10681,16.382639
Greece,GRC,2002,1.4174465,12.524153,20.077118,31.507812,15.460293
Greece,GRC,2003,1.737885,12.731018,19.803806,28.119383,20.925346
Greece,GRC,2004,1.3305663,14.515268,17.962645,27.095167,17.307442
Greece,GRC,2005,1.3976783,14.519765,17.858105,29.240635,18.29048
Greece,GRC,2006,1.7056934,14.71913,19.46497,32.0871,14.297724
Greece,GRC,2007,2.3545237,13.946796,18.465479,28.895517,13.846603
Greece,GRC,2008,1.450802,13.687566,18.300116,29.41626,14.718135
Greece,GRC,2009,2.3178973,13.397846,19.072699,29.882893,14.966423
Greece,GRC,2010,2.780001,13.0300045,20.260008,29.380009,14.900005
Greece,GRC,2011,2.4400005,13.330002,17.960003,31.500006,13.330002
Greece,GRC,2012,2.7400022,12.95001,17.150013,27.730022,14.950011
Greece,GRC,2013,4.0400023,12.6600065,16.34001,28.790016,15.970009
Greece,GRC,2014,2.4000003,11.620001,14.760001,27.870003,15.030001
Greece,GRC,2015,2.2099998,7.849999,13.949998,27.889996,14.909998
Greece,GRC,2016,2.0999987,7.7499957,14.329992,27.899984,14.869991
Greece,GRC,2017,2.1599998,6.959999,15.209997,28.139996,15.049997
Greece,GRC,2018,1.829999,6.719996,15.369991,28.539984,27.369986
Greece,GRC,2019,1.9799999,8.249999,14.739999,28.199999,25.309998
Greece,GRC,2020,1.7,7.43,14.21,24.39,22.6
Greece,GRC,2021,2.0099998,7.479999,14.349998,25.999996,25.759996
Greece,GRC,2022,1.9199998,8.5,14.759999,27.319998,26.999998
Greece,GRC,2023,1.83,7.11,14.97,27.82,30.27
Hungary,HUN,1961,1.14051,0.94042045,19.648785,46.870956,9.404204
Hungary,HUN,1962,0.840579,0.9706687,20.514132,49.033775,9.796748
Hungary,HUN,1963,0.6410254,0.8413459,21.173872,48.397423,10.406648
Hungary,HUN,1964,0.7014966,0.6914753,20.363445,48.894318,11.023519
Hungary,HUN,1965,0.6819367,0.98279107,18.883629,50.36303,11.021299
Hungary,HUN,1966,0.6020407,1.0535711,17.118023,48.022778,11.619385
Hungary,HUN,1967,0.5517345,1.0834059,18.167112,49.886826,12.2184105
Hungary,HUN,1968,0.65186864,0.7822424,19.134853,55.599384,12.124758
Hungary,HUN,1969,0.521386,0.74197245,19.341417,53.532307,13.024624
Hungary,HUN,1970,0.96287185,0.65194446,19.839172,54.733246,14.23245
Hungary,HUN,1971,0.9534925,0.43158084,19.672056,58.27345,14.744005
Hungary,HUN,1972,1.1246096,0.4618932,17.853176,64.725296,14.439183
Hungary,HUN,1973,1.3461235,0.331508,19.89048,63.7299,15.038409
Hungary,HUN,1974,1.1344407,0.40157193,19.235294,67.81546,15.540833
Hungary,HUN,1975,1.7341698,0.43103644,14.665263,72.76496,15.356926
Hungary,HUN,1976,1.7032526,0.27051657,20.919947,63.300877,16.491491
Hungary,HUN,1977,1.313435,0.17044576,18.187565,67.54665,16.192347
Hungary,HUN,1978,1.3957125,0.25102744,20.564165,69.03254,17.019659
Hungary,HUN,1979,1.1056337,0.1809219,17.298141,69.83585,17.398655
Hungary,HUN,1980,1.2171985,0.41243914,19.716602,70.19513,18.026608
Hungary,HUN,1981,1.1576102,0.47311026,19.025072,72.798584,18.92441
Hungary,HUN,1982,1.1367751,0.31185868,18.892601,72.743546,20.210455
Hungary,HUN,1983,0.7736975,0.34163266,16.217503,77.55061,19.93527
Hungary,HUN,1984,0.87317866,0.38138837,15.014658,76.24757,21.026545
Hungary,HUN,1985,0.67163527,0.36087865,15.62805,76.245636,20.971058
Hungary,HUN,1986,0.6009077,0.35052946,17.796883,74.7429,22.524023
Hungary,HUN,1987,0.35023043,0.29019094,17.471495,76.68045,22.534828
Hungary,HUN,1988,0.2600614,0.2700638,15.683703,75.89792,20.53485
Hungary,HUN,1989,0.15009487,0.48030353,15.769967,77.97928,22.063944
Hungary,HUN,1990,0.2901039,0.36012903,13.054676,70.8954,22.748148
Hungary,HUN,1991,0.3297401,0.43965346,16.037357,67.80656,20.204073
Hungary,HUN,1992,0.6096191,0.31980014,17.589008,64.97939,22.935669
Hungary,HUN,1993,1.1007574,0.09006197,17.952353,57.149323,21.975119
Hungary,HUN,1994,1.2826076,0.070142604,15.251006,52.63701,22.716183
Hungary,HUN,1995,0.9928012,0.18050931,11.131408,49.078472,23.656748
Hungary,HUN,1996,0.99314827,0.14044522,8.506967,49.195953,23.354033
Hungary,HUN,1997,0.7323011,0.17053588,9.720544,46.61648,24.737732
